id_sample;NAT1;BIRC5;BAG1;BCL2;BLVRA;CCNB1;CCNE1;CDC6;CDC20;CDH3;CENPF;EGFR;ERBB2;ESR1;FGFR4;FOXC1;GRB7;FOXA1;KRT5;KRT14;KRT17;MAPT;MDM2;MKI67;MMP11;MYBL2;MYC;PGR;RRM2;SFRP1;TYMS;MIA;EXO1;PTTG1;MELK;NDC80;KIF2C;UBE2C;ORC6;SLC39A6;PHGDH;GPR160;UBE2T;CXXC5;ANLN;CEP55;ACTR3B;MLPH;NUF2;TMEM45B;pam50
TCGA-AN-A0FK-01A;7.734327;2.915518;4.134434;4.397836;3.605314;4.531073;0.8083199999999999;2.2300560000000003;2.768498;0.015766;3.095024;0.406708;4.734338;7.014092999999999;0.9952409999999999;1.992478;3.312532;7.339492;0.005686999999999999;0.010681999999999999;0.247423;3.654179;3.150946;2.913523;5.619268;3.3268440000000004;4.644866;5.026503;3.0907560000000003;0.509636;2.6998029999999997;0.037029;2.256775;3.319772;2.4310680000000002;1.9946869999999999;1.716963;3.649254;0.8964850000000001;10.310316;3.0546290000000003;3.5927620000000005;4.677575;5.035576;2.6412560000000003;2.427343;1.425219;5.201621;4.878317;1.930246;luminal-A
TCGA-AN-A0FL-01A;1.163866;4.236983;3.890417;0.34763;3.226789;3.3478529999999997;1.3199379999999998;1.48082;4.629703;0.063678;2.6663639999999997;2.357569;4.00594;0.11951600000000001;1.363269;6.16044;2.616011;2.618213;1.361982;4.24949;2.826136;0.07511699999999999;1.702374;2.64339;3.154578;4.378017;4.540768;1.0517040000000002;1.779527;8.232804;2.664994;6.795363;1.9747;3.663012;2.549083;2.162054;3.010997;4.892422;1.139391;4.100142;6.3625940000000005;5.129405;4.58587;2.574943;2.386428;2.776275;2.712932;2.982423;2.035747;0.685634;basal-like
TCGA-AN-A0FN-01A;6.431919000000001;2.067644;3.326622;3.5398769999999997;5.071992;3.139899;1.120675;1.230502;2.6239169999999996;0.089638;2.528534;1.9363560000000002;4.209645;4.481717;1.296829;2.561824;1.377666;5.728959;1.695198;1.873084;2.7007939999999997;2.282739;2.77827;2.0820939999999997;7.438496000000001;2.393107;4.129641;1.098771;2.547654;2.877145;2.816697;0.134225;1.024276;2.865534;1.6950209999999999;1.717123;1.610501;3.16949;0.528669;6.89831;1.963398;3.296525;3.23011;4.09129;1.9317119999999999;2.264518;0.871983;4.663439;1.541963;1.772949;luminal-A
TCGA-AN-A0FS-01A;4.701104;2.044379;3.645319;4.237544000000001;5.0828809999999995;3.281706;0.619861;1.697793;2.7623290000000003;0.0074659999999999995;2.7507599999999996;2.243031;5.489257;6.5370800000000004;2.933682;1.7553459999999999;3.055356;7.330541;5.037179;5.716904;5.551752;3.564393;2.821025;1.906338;5.6124480000000005;2.156598;4.385907;1.111099;2.042913;4.804087;2.908501;0.927724;1.6915580000000001;2.213536;1.200987;1.063863;1.643344;2.784681;0.41913999999999996;7.441111;3.027113;4.209004;4.029566;4.2481089999999995;1.752918;1.698779;1.428703;5.98233;1.405888;2.160418;luminal-A
TCGA-AN-A0FT-01A;2.382135;2.016853;4.145696;1.720637;6.346705;2.555296;0.508959;2.505664;3.268235;0.044478;2.303804;0.46738100000000005;9.601092999999999;4.232121;4.433701999999999;1.6660650000000001;6.652997;6.561559;0.032111;0.010147;2.28238;0.660431;2.580577;1.420628;5.497778;2.201746;3.6880330000000003;1.622732;1.881234;0.742397;2.239379;0.052472000000000005;1.569392;2.8668080000000002;1.943976;1.8984330000000003;1.5043600000000001;4.641686;1.261479;6.72125;2.018914;4.578977;5.171623;5.410529;1.950641;2.234603;1.005469;5.625033;2.031683;1.303343;luminal-A
TCGA-AN-A0FV-01A;2.227996;3.9761910000000005;3.5458339999999997;1.4363780000000002;5.318425;3.839307;1.383665;4.547497;3.688975;0.069645;3.05662;1.9583490000000001;9.755400999999999;1.038758;5.07724;0.643576;7.554544;6.467333999999999;3.5992379999999997;3.5964080000000003;4.367552;2.9056919999999997;2.282907;2.820461;7.334435000000001;4.200049;2.792322;0.123966;4.069974;1.530433;2.597048;0.263764;1.744052;3.3473550000000003;3.203072;1.9490349999999999;2.499432;4.41301;1.395904;5.917937;4.197471;2.014468;4.750262;3.526839;3.625932;2.567628;0.855025;5.498132;2.019339;4.641535;HER2-enriched
TCGA-AN-A0FW-01A;6.201777;3.35768;3.8355699999999997;4.963682;5.393546;4.896539;1.033884;1.734072;4.605316;0.089676;4.120847;1.153209;3.91548;6.448149;0.470442;1.009854;1.7893720000000002;6.815233999999999;2.769389;3.2629799999999998;2.912667;2.296736;3.5797809999999997;2.707627;4.501046;5.067997;4.725379;2.752697;3.7048400000000004;3.959957;3.241915;0.23373899999999997;2.117742;3.875639;2.2344880000000003;2.160327;3.356057;5.6553580000000006;1.052338;8.962192;1.811491;3.984728;3.373133;6.134379;2.935264;2.386123;1.0342850000000001;6.34765;3.203847;0.750091;luminal-A
TCGA-AN-A0FX-01A;0.5909979999999999;3.848005;3.275764;2.924738;4.33179;4.163352;4.035517;2.337816;4.855644;0.08387599999999999;4.07443;2.645757;4.64524;1.093594;1.108667;3.8930580000000004;3.8375470000000003;1.735034;6.368766;10.474135;9.056233;1.723125;2.6524490000000003;3.9909440000000003;6.452891999999999;4.931895;6.003248;0.71301;3.3689519999999997;7.585927000000001;3.795035;4.08946;2.596227;4.261613;3.352664;2.717489;3.5107;4.514057;1.1581620000000001;5.518293;4.999813;2.083405;4.133615;4.256182;3.394652;2.633798;1.495806;1.298232;2.906289;0.164046;basal-like
TCGA-AN-A0FY-01A;1.6754779999999998;4.036884;5.267361;4.232628;5.041251;4.93135;2.6591869999999997;2.481482;5.119003;0.047026;3.907346;0.990511;4.430262;5.510212999999999;1.283457;0.44496499999999994;3.369596;6.747901;1.589587;2.154086;3.893967;3.894774;2.7248200000000002;3.865967;8.158305;7.993761999999999;6.119707;5.522577;3.277764;1.2376120000000002;3.6367260000000003;0.172988;2.343191;4.239423;5.202182;2.08068;4.464506;7.476845;2.261779;5.893177;3.7138519999999997;2.937617;4.652645;5.563861;3.688163;3.751643;1.157246;5.061546;3.4153849999999997;4.250185;luminal-B
TCGA-AN-A0FZ-01A;5.452173;3.005719;3.53559;3.3477959999999998;4.645709;3.63151;1.0684930000000001;1.834845;4.0758730000000005;0.048999;2.9348959999999997;0.821678;6.013139;5.235244000000001;1.356627;0.9600569999999999;3.552683;6.3630949999999995;2.150706;2.965158;3.373383;1.140643;5.471374;2.418527;5.710038;3.609083;4.264588;0.207204;2.690004;0.968708;2.5800509999999997;0.232854;1.098977;2.83905;2.2072950000000002;1.496155;3.082443;5.040344999999999;1.113364;9.715666;0.7850590000000001;3.977095;4.2868129999999995;4.963432;2.340591;2.3610029999999997;0.6391060000000001;6.513404;2.044436;0.49695900000000004;luminal-A
TCGA-AN-A0G0-01A;0.44276800000000005;4.664502;3.01205;0.602035;3.803956;5.18813;2.147955;4.1665529999999995;5.519889;0.211725;5.150592;3.8349480000000002;4.978281;0.045175;0.613742;5.360833;3.44047;4.152408;2.678213;1.988995;2.871273;0.092592;2.859516;1.686738;4.32244;6.1117870000000005;4.9271400000000005;0.048960000000000004;4.747914;7.09737;5.198364;4.35171;4.032118;4.119408999999999;4.091968;3.6917190000000004;4.041297;5.411375;2.732607;6.268311;6.46089;1.8964029999999998;5.3048910000000005;2.244439;4.4546470000000005;4.192112;2.697618;0.34123000000000003;3.831988;1.523679;basal-like
TCGA-AN-A0XL-01A;5.641699;2.976786;3.187993;3.5551660000000003;5.830289;3.7643949999999995;0.556655;1.998593;3.70367;0.044013;3.155459;2.410143;5.890946;5.831086;0.443576;3.002022;3.741525;6.487011;4.267447;4.925202;4.523333999999999;3.7858699999999996;2.773589;2.4185060000000003;3.397124;2.967364;5.687876;2.5683979999999997;2.760397;5.131787999999999;2.8472020000000002;0.455287;1.426626;2.7301490000000004;2.051863;1.8130580000000003;2.571588;4.529893;0.551683;8.074181;3.5937930000000002;4.579256;3.418497;5.26145;2.350947;2.477465;1.8408400000000003;6.511667;2.206009;1.663032;luminal-A
TCGA-AN-A0XN-01A;1.538642;2.7722290000000003;2.635779;3.5117199999999995;4.625734;3.135418;1.351082;1.8716270000000002;3.5097980000000004;0.341491;3.3013519999999996;1.734144;3.669018;3.6543639999999997;1.6572930000000001;1.6797549999999999;2.230773;5.1072940000000004;1.369523;0.435317;3.271366;1.146403;2.645025;2.547132;7.709078999999999;2.775125;4.9272860000000005;6.208494;2.418037;0.433458;2.6137029999999997;0.130646;1.941543;2.7197080000000002;2.179523;1.840234;2.381063;3.801456;0.688779;6.609111;2.958154;2.573746;3.7102839999999997;4.177669;2.790952;3.096077;0.9072120000000001;4.231023;1.79463;2.638416;luminal-A
TCGA-AN-A0XO-01A;6.683124;2.717747;3.7937760000000003;4.676446;4.704512;4.581694000000001;0.931005;1.965268;3.902944;0.215319;3.3675379999999997;1.8301060000000002;5.634957;6.171643;0.837752;0.782166;3.268637;6.976214;5.158229;6.113377;6.93443;4.350288;2.894114;2.6015610000000002;5.931839;3.114194;3.5467779999999998;4.740066000000001;3.3656949999999997;2.340668;2.886702;0.8223219999999999;2.053787;3.492257;2.065905;1.905772;2.696268;3.924275;1.01391;9.532306;1.5964969999999998;4.000649;3.476398;5.9651;2.512559;2.501993;1.7010880000000002;5.009658;1.7553889999999999;3.040161;luminal-A
TCGA-AN-A0XP-01A;8.145798;1.8943759999999998;3.598214;3.459378;3.8970050000000005;3.424401;0.7116210000000001;1.431853;2.345956;0.187949;3.212752;0.67465;5.647457;7.2562169999999995;0.097624;0.643191;2.651055;7.374086999999999;1.752994;1.8269549999999999;2.508284;4.611967;3.2943339999999997;1.979194;6.396980999999999;2.460597;3.0782580000000004;4.158693;2.9478020000000003;0.9307129999999999;1.4713610000000001;0.18371300000000002;1.379683;2.424013;1.583697;1.531878;1.7129900000000002;3.674401;0.360583;8.767425999999999;2.389033;4.44726;3.673614;5.15655;1.815495;1.637569;1.225832;5.915742;1.422642;2.720207;luminal-A
TCGA-AN-A0XR-01A;4.99688;4.258163;4.394941;3.2956440000000002;6.250139;4.886722;1.3596629999999998;2.496528;4.860371;0.045391;4.271018;0.744159;4.24881;6.792053;0.38067199999999995;0.5594100000000001;2.174145;7.248549000000001;0.892742;1.152439;1.514744;3.5915150000000002;2.810435;3.594151;6.993036;3.480119;3.017562;1.6808880000000002;4.428605;0.25200100000000003;4.412344;0.0;2.181837;4.245811;3.4568980000000002;2.966257;3.721247;5.513994;1.16082;7.943006;3.946966;3.769504;4.617811;5.430696;3.5190449999999998;3.328343;1.0665950000000002;6.657628999999999;3.240932;2.0814340000000002;luminal-B
TCGA-AN-A0XS-01A;6.080058999999999;2.142748;2.946152;4.822712;5.313665;3.627097;0.652725;1.40363;3.261597;0.09396399999999999;2.270233;1.347256;5.29312;5.636371;0.613117;1.357045;3.325964;6.902886;3.207034;3.8352809999999997;3.707466;4.433075;3.270741;2.0069999999999997;7.174027000000001;1.938639;2.902727;5.922895;1.8361450000000001;2.98687;3.0623720000000003;0.27942100000000003;0.7219140000000001;2.772024;1.395191;1.5778889999999999;2.3506110000000002;3.407519;1.064763;8.181696;1.836625;3.6244389999999997;2.733118;5.500655;1.6880549999999999;1.650723;1.047341;6.389906;1.184342;2.71049;luminal-A
TCGA-AN-A0XT-01A;2.598616;2.2707200000000003;4.901374;6.01079;5.8844080000000005;3.5502010000000004;0.40131500000000003;0.923674;2.887513;0.08873099999999999;1.8562869999999998;1.044715;4.566481;7.327261999999999;0.908559;1.869705;3.363536;7.349060000000001;2.90745;2.88003;2.606808;3.624861;2.645654;1.994541;3.8707190000000002;2.10682;5.151061;1.004031;1.864243;2.406848;1.7227759999999999;0.43699399999999994;0.852281;2.357597;1.439251;1.0629870000000001;1.568993;3.1525279999999998;0.61395;9.627675;2.0022740000000003;4.70569;2.816548;4.906328;1.375175;1.986144;1.256359;6.563403;1.0688440000000001;1.2416690000000001;luminal-A
TCGA-AN-A0XU-01A;1.564764;5.32777;2.977465;1.134017;4.333673999999999;5.082772;2.792216;3.743522;6.100169;0.580685;4.520725;3.6491910000000005;4.908632;1.894941;1.499771;5.653129;3.479714;0.381261;8.61303;9.537315;7.166937;0.723654;2.463993;4.56354;4.056216;5.601755000000001;5.389444999999999;0.024671000000000002;5.100512999999999;7.738414;4.54502;3.140715;3.859429;4.275636;3.752207;3.8019480000000003;4.380928;6.068818;2.130033;5.015703;6.151211;1.428366;4.3741769999999995;2.906488;4.758598;4.596536;2.304919;1.7757759999999998;3.774667;0.65291;basal-like
TCGA-AN-A0XV-01A;4.55525;3.034211;3.74718;4.883114;5.970174;4.42917;0.673457;1.950924;3.8216360000000003;0.035539;2.939545;1.8036159999999999;4.534278;6.7986770000000005;0.231606;2.090557;2.863058;6.893680000000001;3.997065;4.0581;4.630031;3.682139;3.227361;2.755693;6.099312;2.1421330000000003;6.05598;2.1713299999999998;2.794237;3.843781;3.382113;0.5286390000000001;1.392309;3.622953;2.690091;2.387398;2.501474;4.070083;1.160915;8.506055;3.9501239999999997;4.501815000000001;4.0141160000000005;4.528792;2.962787;2.890851;1.3329309999999999;5.8634260000000005;2.24702;1.478556;luminal-A
TCGA-AN-A0XW-01A;6.636494;3.256564;2.756135;3.644793;5.428471;5.206924;2.2753900000000002;2.145543;4.241594999999999;0.192964;4.06369;1.6523869999999998;4.526039;3.9033910000000005;2.543309;1.3799780000000001;2.430295;6.477366;4.167879;4.719483;5.113045;3.335638;2.829858;3.1387490000000002;7.4377699999999995;4.484357;4.083564;2.658912;4.115061;1.7831580000000002;3.067122;0.6052810000000001;2.142182;4.187571;2.284864;2.514904;3.3413209999999998;5.327993;1.866053;7.420683;2.927237;4.120131;5.772483;4.758225;3.8459199999999996;3.412032;1.04798;4.983858000000001;2.90808;1.802166;luminal-A
TCGA-AO-A03L-01A;7.193969999999999;4.6495120000000005;4.102913;3.620946;5.942001;5.502730000000001;0.9985569999999999;3.695335;5.024058999999999;0.053536;3.848889;1.653684;5.900039;3.9737720000000003;4.487948;1.552131;4.385947;6.5648100000000005;4.744778;5.222258;5.409948;1.134257;2.722699;4.370592;5.6088059999999995;5.298584;5.004788;1.232594;5.124931;3.431436;3.5447699999999998;0.761508;2.8326990000000003;4.187236;3.063997;2.469242;3.1389549999999997;5.9195459999999995;2.0162430000000002;7.408223;2.97778;4.904992;4.931272;6.108255000000001;3.296587;3.4730769999999995;0.667942;5.610982;2.749431;2.676089;luminal-A
TCGA-AO-A03M-01B;4.16021;3.9633760000000002;2.94287;4.007672;5.478241000000001;4.5333879999999995;1.955725;2.5897639999999997;5.078851;0.562954;3.4199980000000005;1.658298;6.124989;3.5282699999999996;2.8954880000000003;1.2062629999999999;3.2674279999999998;6.798307;3.837415;4.544744000000001;3.971379;3.3795620000000004;2.431172;3.404205;6.480779;6.143237;4.845432;2.800885;4.848715;5.281189;3.503833;0.9340379999999999;2.08454;3.6029769999999997;3.634094;2.112127;3.63133;6.238868;1.5663790000000002;7.061283;2.8213880000000002;2.557331;4.086889;5.562444;3.172695;3.315354;1.96174;3.9614309999999997;2.12342;1.6266559999999999;luminal-A
TCGA-AO-A03N-01B;5.595542;2.730092;2.9805669999999997;1.330913;5.84506;4.800612999999999;1.038936;1.9335040000000001;4.474106;0.045842;2.949189;0.8616090000000001;3.924984;3.924446;3.233951;1.197858;1.973991;6.875655999999999;0.758652;0.683403;4.077214;1.244579;2.766195;1.5577729999999999;5.764126;4.183003;1.503847;0.19561199999999998;3.5056629999999998;0.220038;2.08797;0.118942;2.000029;4.0918209999999995;2.614611;1.835162;2.184241;6.231833;2.882837;5.91271;3.8270370000000002;4.648808;5.2474;5.113571;3.335307;2.478624;1.316912;4.958901;2.6476599999999997;1.613931;luminal-B
TCGA-AO-A03O-01A;4.828997;3.7248959999999998;3.162321;2.705477;5.117689;5.216652;2.374716;3.113275;4.303664;0.033429;4.306628;0.598304;5.00577;6.022198;4.9832160000000005;0.614055;2.892234;6.798405000000001;1.6546720000000001;1.880669;1.748662;3.527535;2.583133;4.214014;3.400213;5.46392;5.369096;2.92793;3.8562540000000003;1.997896;3.841442;0.28251;3.026559;4.370294;3.402318;2.575381;3.5652120000000003;5.476157;1.993112;6.710719;4.2305470000000005;3.136225;5.686076;5.078938;3.024151;3.785443;1.889466;5.022023;3.4513769999999995;0.41113;luminal-B
TCGA-AO-A03P-01A;1.658327;3.7932050000000004;4.643403;6.113061;4.486818;4.415382;0.856274;2.672602;3.613886;0.021746;3.125925;0.32004299999999997;5.171698;6.07921;0.397582;0.49016099999999996;2.80792;7.0886759999999995;0.135215;0.111186;0.47286300000000003;4.252726999999999;4.551933999999999;2.19583;5.117466;5.005228;5.794547000000001;3.05813;2.9508669999999997;0.5171;3.681029;0.119344;2.1404650000000003;3.018265;2.91526;2.508337;2.797618;3.462534;1.581717;9.168455;1.6916900000000001;3.2605009999999996;4.356292;5.11465;2.582484;2.203396;1.5288190000000002;5.656969;2.6738299999999997;0.51323;luminal-B
TCGA-AO-A03V-01A;5.299475;1.8394529999999998;3.0923689999999997;4.685866000000001;5.623665;4.009612000000001;1.136401;0.957942;3.4476400000000003;0.100935;1.972605;1.455408;4.8875839999999995;4.41613;1.263403;1.3912719999999998;2.6539639999999998;6.867547;3.497353;3.449529;3.8148370000000003;2.186784;2.077338;3.274095;5.783816000000001;2.493029;5.296062999999999;4.0233989999999995;1.9477950000000002;3.507275;2.105693;0.39435;0.859656;2.2972810000000004;2.215865;1.340276;2.706954;3.7568300000000003;0.868605;8.443308;2.42886;3.77231;3.177567;5.4183010000000005;1.798823;1.737885;1.4451;4.463524;1.2576479999999999;1.37189;luminal-A
TCGA-AO-A0J2-01A;2.001076;5.739818;3.7552;0.533555;4.9127;5.261644;2.669054;3.755812;6.112786;0.043715;3.953393;2.8136959999999998;5.431666000000001;0.5210140000000001;2.7316529999999997;1.131041;3.531684;6.106628;1.7746810000000002;0.03238;2.821963;0.497816;2.404273;4.428376;5.615384;5.832217;5.113185;0.039708999999999994;5.590333;4.4415949999999995;4.523149;0.0;3.262691;5.545475;4.000953;3.3717900000000003;4.236465;6.169479;1.576533;4.875175;4.675473;1.992375;6.288181;2.6589720000000003;3.912319;4.022054;1.689748;4.73051;3.126092;3.5954660000000005;HER2-enriched
TCGA-AO-A0J3-01A;2.632483;3.159897;5.04742;4.494947;6.562567;4.71842;1.379728;2.050275;3.544712;0.003797;3.177562;0.18213;4.202265000000001;6.366658;2.466831;0.520949;2.931403;7.9718;1.0103659999999999;1.579648;1.426167;1.050765;2.94885;3.201492;3.129219;3.949008;4.448884;2.375393;3.8633879999999996;0.826685;3.699154;0.052987;1.786991;3.759922;3.142459;2.665038;2.5697810000000003;5.045523;2.215815;10.036239;0.6108319999999999;3.994554;5.6622639999999995;4.918787;2.5918810000000003;3.154509;1.801626;6.249882;3.2907059999999997;1.578359;luminal-B
TCGA-AO-A0J4-01A;0.594884;4.39539;2.549114;1.587173;3.8250800000000003;4.71724;2.1979830000000002;2.4504080000000004;6.229655;0.017763;5.438872;3.253323;4.324031;0.193922;1.147802;4.929304;3.462383;0.236996;2.985897;8.398456;7.7641860000000005;0.202429;2.2987759999999997;4.286491000000001;5.116486;5.081847;5.804754;0.11024400000000001;3.514445;6.372028;3.617801;4.47825;3.233168;4.057249;3.147282;2.821901;4.010877;5.2293199999999995;2.218368;5.332097;3.946917;1.155044;4.422643;2.8069919999999997;5.20819;4.2012;1.91513;0.38259;3.7798239999999996;0.521687;basal-like
TCGA-AO-A0J6-01A;1.098244;5.420463;2.947902;1.498006;4.773812;4.818744000000001;3.3986769999999997;3.013245;6.1329970000000005;0.098638;3.789357;2.88462;4.419078;0.771145;0.8867200000000001;4.013522;3.475015;0.575706;5.957199;1.8287919999999998;6.352213;1.0786870000000002;2.717645;3.9968160000000004;4.785094;5.121455;6.421873000000001;0.006843000000000001;4.485695;5.074945;4.225934;4.042446;2.766972;5.2381400000000005;4.45046;3.303711;4.454505999999999;5.61215;2.45302;5.462743;5.25023;2.040037;4.969412;4.0128010000000005;4.147061;3.833543;1.673857;1.4067209999999999;3.910164;0.039909;basal-like
TCGA-AO-A0J7-01A;7.273209;4.186939;3.572722;3.8496589999999995;4.82355;5.414731;1.206862;3.5602169999999997;4.13419;0.025898;3.5551699999999995;0.700235;5.312224;6.594905000000001;0.264673;0.9072110000000001;3.062625;7.125306;2.87111;2.823429;3.223374;5.341874;2.817169;3.6810169999999998;6.902747;5.046641999999999;6.512828;2.3850540000000002;4.969774;2.396266;3.9889879999999995;0.47062;2.61322;4.322336;3.282875;2.3139540000000003;3.063818;5.108167;1.56416;7.812378999999999;3.094522;2.767721;5.446711;5.889533;2.1473139999999997;3.02498;1.08892;5.722214;2.877365;1.541421;luminal-B
TCGA-AO-A0J8-01A;7.333367;2.501846;3.067615;3.363208;5.052464;3.639582;0.820466;1.249198;2.9133299999999998;0.08296100000000001;2.814232;0.825285;5.694995;5.941261;0.59034;0.516796;2.738813;7.015047;0.467739;0.711063;1.231019;4.43609;2.8620349999999997;2.4618889999999998;6.743735000000001;2.252647;3.2139159999999998;3.765225;2.598088;1.172032;2.540285;0.173598;1.436134;2.5473630000000003;1.640669;1.666109;1.9853299999999998;3.1295610000000003;0.471923;7.7535110000000005;4.168449;3.335063;3.9357589999999996;4.966978;1.771;1.953384;1.314274;5.895449;1.359408;2.154011;luminal-A
TCGA-AO-A0J9-01A;4.865966;2.229725;3.27965;3.024896;5.789931;4.140574;0.9945;1.469622;3.231138;0.030191000000000003;3.077292;1.655787;3.5340309999999997;4.547756;0.490915;1.873325;1.679817;5.960351999999999;3.6742440000000003;4.40533;3.5935230000000002;2.853184;2.809289;2.677212;5.851039;3.6776379999999995;3.638779;2.038595;2.002832;4.276076;3.250795;0.330355;1.555057;4.103484;2.361643;2.063751;1.83716;5.107453;0.971159;6.678602000000001;3.145443;2.798184;4.488704;5.327805000000001;1.681199;2.785391;0.985082;5.871988;2.279475;1.364583;luminal-A
TCGA-AO-A0JA-01A;7.699215;3.549815;2.716501;3.0720419999999997;5.534287;4.769972;0.882376;1.451625;3.284324;0.137624;4.274864;1.984584;4.732328;4.722607;0.717275;1.393178;2.5523990000000003;6.58777;3.792733;2.966743;4.199433;2.547625;3.5592230000000002;3.26817;5.737194000000001;3.875024;3.4965650000000004;1.581652;4.315494;4.061724;2.425922;0.397446;2.327705;3.422563;3.2397139999999998;2.418821;2.20535;4.903012;1.11325;8.914384;2.7036759999999997;4.807430999999999;3.982215;5.709151;2.982629;2.647333;1.137594;5.81011;2.3306009999999997;0.354718;luminal-A
TCGA-AO-A0JC-01A;3.9726730000000003;2.714016;2.967316;4.188979;5.439433;3.9315059999999997;1.314841;1.627425;3.752644;0.018650999999999997;2.419839;1.691597;2.633297;3.87514;0.46719399999999994;1.203991;1.0310709999999998;4.315303;6.595672;3.770364;5.671195;2.043079;2.89166;2.945509;2.220603;4.726805000000001;4.733954;1.20633;3.4463480000000004;1.674627;3.5275870000000005;0.187184;1.164282;4.164445;2.175614;2.537625;2.578071;4.090019;1.5106389999999998;4.525097;1.759168;3.048982;3.3844230000000004;5.096556;1.8801169999999998;2.705522;1.0117120000000002;4.786405;2.258608;1.483916;luminal-A
TCGA-AO-A0JD-01A;6.475649;5.113915;3.440092;3.965238;4.884030999999999;6.451981;1.413621;3.1777599999999997;5.12323;0.026964;4.934647;1.164917;4.570236;5.407604;0.38267199999999996;1.2064350000000001;2.109608;6.4739510000000005;7.078228;4.6950709999999996;6.127629;2.539487;2.9185790000000003;3.616978;3.2254709999999998;5.337242;5.29729;2.828569;4.152925;3.900161;3.6408739999999997;0.21499000000000001;3.5170019999999997;5.314144000000001;4.8487;3.625927;3.7868199999999996;6.138357;1.520149;6.851342;4.538885;3.5301410000000004;5.635579;5.827482;4.423367;3.928065;0.929351;4.033043;3.47549;1.543621;luminal-B
TCGA-AO-A0JE-01A;2.850356;3.217066;2.86203;1.818229;4.905792;4.436216;2.953722;2.139065;4.351526;0.188058;3.268432;1.421271;7.74362;0.727272;3.1720509999999997;1.441833;4.216399;5.592341;5.857183;3.2335689999999997;5.060588;3.0287319999999998;2.194301;3.146143;7.02133;3.640382;4.486283;0.183197;3.911834;1.427565;3.131377;0.056674;2.669778;3.7108849999999998;2.050417;2.241751;3.022631;4.782866;2.391673;6.764855000000001;1.6222379999999998;1.983051;4.78514;3.722711;3.476352;2.979902;0.639649;4.138764;2.4072270000000002;2.575136;HER2-enriched
TCGA-AO-A0JF-01A;7.471875999999999;2.301368;3.434218;3.7357400000000003;5.101393;3.108072;0.5139020000000001;1.22318;2.443941;0.016632;2.362822;2.239466;5.201095;5.299625;1.474073;2.100853;1.933459;6.508596;5.922007;2.919125;4.979945;3.3466669999999996;2.989496;1.8869340000000001;5.749343;1.9795669999999999;3.741394;3.164616;3.0289919999999997;3.59409;2.73937;0.0;1.1382700000000001;2.045423;1.431793;1.500059;1.573951;2.8817939999999997;0.440433;8.955292;2.177032;4.388351;2.910141;4.635746;1.833809;1.86664;0.9592379999999999;5.157748000000001;1.2879969999999998;1.8385580000000001;luminal-A
TCGA-AO-A0JG-01A;2.316148;1.276856;4.297193;5.080216;5.258972;2.302082;1.0087620000000002;0.716491;1.54673;0.0046170000000000004;1.34149;1.94048;5.045401999999999;5.322179;0.37283299999999997;1.5586790000000001;3.2910230000000005;7.254144;4.450758;5.5855;4.896775;1.148558;3.2457740000000004;1.699625;5.645608;1.223675;4.164663;0.895768;1.570388;4.481106;1.6852900000000002;0.43578;0.6830510000000001;1.5070290000000002;1.169513;0.943349;1.195166;1.878163;0.456059;7.958388;2.258901;4.843193;2.410829;4.920222;0.945051;1.1086280000000002;1.411254;6.469696;0.949324;2.018987;luminal-A
TCGA-AO-A0JJ-01A;4.9230339999999995;2.989298;4.086286;3.9061660000000002;5.959114;3.898622;0.773371;2.223306;3.46885;0.005463;3.245457;2.833431;4.488111;6.124797;0.096381;2.1848349999999996;2.633162;6.890675999999999;4.999393;5.445275;4.387251999999999;2.055757;3.100825;3.112111;3.3190120000000003;2.802266;4.083732;3.9087169999999998;2.916936;5.996862;3.432458;0.503285;1.8118400000000001;3.062373;1.7487110000000001;1.9946099999999998;2.568429;4.117507;0.783482;9.926048;3.8178620000000003;4.325684;4.016594;5.011158999999999;2.540814;2.4334689999999997;1.207135;6.092080999999999;1.966852;2.696405;luminal-A
TCGA-AO-A0JL-01A;1.498877;3.142362;2.6843150000000002;1.426801;4.409461;4.905293;3.641377;2.805062;5.03585;0.084323;4.736016;2.043689;6.013419;0.703886;2.138621;5.272345;4.802313;1.5623559999999999;0.617482;2.5408020000000002;2.6407540000000003;1.77942;2.247503;2.8366759999999998;2.7593509999999997;5.0198480000000005;4.609982;0.10513800000000001;2.552137;7.188072999999999;4.077609;5.901948;1.22364;5.427823;2.602665;3.973405;2.925986;6.951299000000001;2.1573860000000002;4.525628;3.966078;0.687451;7.034696;3.641079;3.83521;3.131379;3.177291;2.700016;4.218994;0.33561799999999997;basal-like
TCGA-AO-A0JM-01A;5.3386629999999995;3.134538;3.298781;3.777567;6.407026;4.861998000000001;1.5722209999999999;5.113703;5.084318;0.286512;4.179215;1.026746;8.02999;3.818922;1.466393;1.511788;5.7019589999999996;6.7913619999999995;0.40677399999999997;0.46348900000000004;1.264621;1.182177;2.695306;3.747183;7.059378;4.852457;4.279605;0.583224;4.466219000000001;1.081204;4.153344000000001;0.0;2.748909;4.4325849999999996;3.870562;2.9462610000000002;3.709456;5.748271;1.36125;7.319527000000001;2.473213;3.776444;5.579727;4.62464;3.94803;3.634025;0.804747;5.078619000000001;3.191393;2.342716;luminal-B
